mean_diam_px,std_diam_px,particle_count,mean_aspect,image_path
81.20592299559345,23.456824609738252,4,1.3646921648084265,data/subset/dopad/11500X133863.png
75.60054671709557,29.103536572121467,7,1.1727199399595694,data/subset/dopad/25000X63681.png
51.56764425350105,54.674913364529594,12,1.0713344468142074,data/subset/dopad/25000X36168.png
79.77745936235205,41.98386585026217,3,0.87210433244916,data/subset/dopad/11500X191650.png
67.57716934285466,37.24023549664626,4,1.3770802803421929,data/subset/dopad/25000X10810.png
63.145607943886034,31.651561627221064,6,1.90307044754865,data/subset/dopad/11500X90021.png
85.50706728471256,23.736063376224546,5,1.399783710463549,data/subset/dopad/11500X105389.png
55.46511957316377,37.18662295695117,15,1.3935520525961453,data/subset/dopad/11500X179560.png
72.92669329729179,56.76864642113615,7,1.2879370914257058,data/subset/dopad/11500X141219.png
63.82332638374606,10.097518986464049,3,1.079783158066357,data/subset/dopad/11500X104675.png
39.2461384779808,31.34748430831221,2,1.0422535211267605,data/subset/dopad/11500X33429.png
124.36748533380462,0.8241364941655007,2,1.114057239057239,data/subset/dopad/11500X126023.png
87.84361257062164,43.86393906269245,3,0.8014903329752953,data/subset/dopad/11500X35078.png
116.26412871853836,0.0,1,0.9508196721311475,data/subset/dopad/11500X15315.png
118.97312309433927,0.0,1,1.0769230769230769,data/subset/dopad/25000X70621.png
15.007576120775063,24.5524743538743,30,1.4316209112188603,data/subset/dopad/11500X28338.png
78.64992851334573,31.817328733104794,6,1.3140476041869895,data/subset/dopad/25000X66238.png
54.86885803911425,22.80773159952343,14,0.9654523705227244,data/subset/dopad/11500X174753.png
57.85425766391236,32.15205897672447,11,1.0452767162706516,data/subset/dopad/11500X174687.png
81.77595236542665,29.401301153092085,4,0.997549904002933,data/subset/dopad/11500X198350.png
60.11558518665985,40.91826804902857,3,1.4700256739409499,data/subset/dopad/11500X96181.png
64.31728394070176,12.141653290997345,4,0.8377905799577339,data/subset/dopad/11500X148516.png
70.16757045560969,49.38320983797978,6,1.4206194991398737,data/subset/dopad/25000X40188.png
84.4300042299367,58.37083307258058,4,1.0313401867493717,data/subset/dopad/11500X123104.png
12.607535548936877,12.020725389103445,278,0.9950095741061243,data/subset/dopad/11500X85320.png
85.13282011748674,37.482188725876604,6,1.2078094095346639,data/subset/dopad/11500X90792.png
62.799289068190085,40.36583544532731,7,0.8626855641031016,data/subset/dopad/25000X40032.png
14.92098593242099,24.937243547749663,185,1.2270495008994118,data/subset/dopad/11500X56510.png
54.505178668647154,23.727008008375783,7,0.8444346029759112,data/subset/dopad/11500X46590.png
66.29801640927217,23.51247795204823,7,1.3534089179241067,data/subset/dopad/11500X1120.png
14.409282153500808,19.754514376775425,147,0.8716374044091638,data/subset/dopad/11500X77296.png
72.32470554455136,21.223522794240164,6,0.9522193245114138,data/subset/dopad/11500X79020.png
13.372626059985079,22.16967108374625,65,1.6135392412290026,data/subset/dopad/11500X159790.png
103.11207130096845,40.83894180004238,3,1.8085117479139214,data/subset/dopad/11500X197859.png
50.94457797802348,41.056054777911704,6,1.0512224869525755,data/subset/dopad/11500X76724.png
75.33398042052643,24.4366806917096,5,1.052970355524957,data/subset/dopad/11500X5756.png
111.06369663123165,0.0,1,1.1308411214953271,data/subset/dopad/25000X53858.png
69.75386078253595,31.083023191186253,4,2.005546644077572,data/subset/dopad/25000X22833.png
85.40289109577266,3.352576697915694,2,1.0056179775280898,data/subset/dopad/25000X70433.png
78.61584571144824,29.003624676568293,5,1.1934667958042795,data/subset/dopad/11500X129701.png
90.41728736852046,25.341986940561227,2,0.7847701149425287,data/subset/dopad/25000X11993.png
101.73420994281787,5.381698265356265,3,1.0418014878963942,data/subset/dopad/11500X28791.png
14.35408740429264,25.920649327204384,30,1.7162602862602863,data/subset/dopad/11500X135442.png
43.46486894687044,40.64679330733412,20,1.4153123068216877,data/subset/dopad/11500X73089.png
48.485252236916466,60.813408529937576,18,1.406439191587276,data/subset/dopad/11500X68537.png
65.97416973381617,34.0178127855761,9,1.0344559234147341,data/subset/dopad/11500X6534.png
57.801592561998255,23.391968892751372,12,1.5227970266784643,data/subset/dopad/11500X1977.png
86.46654038808813,0.0,1,1.0813953488372092,data/subset/dopad/11500X168274.png
75.15801514288113,0.0,1,0.45081967213114754,data/subset/dopad/11500X98354.png
75.4055016516601,33.2658378500994,5,2.267636268547694,data/subset/dopad/11500X112713.png
91.7534666508439,14.168666258547614,5,1.0705912035984575,data/subset/dopad/25000X55692.png
85.81165946739185,44.87266584276072,3,0.7291085514690492,data/subset/dopad/11500X157525.png
83.07293870576639,52.56124098274411,7,0.946037533737693,data/subset/dopad/11500X67541.png
70.64371434032378,63.68791800202174,2,0.8206125425376762,data/subset/dopad/25000X36561.png
63.0755739566519,20.647608881460776,8,0.9182257163231821,data/subset/dopad/11500X33789.png
42.908498416740876,48.1547671930712,11,1.2155357408524756,data/subset/dopad/11500X141195.png
86.51356462672383,43.04010558751044,5,0.690810445049705,data/subset/dopad/25000X69358.png
88.07142162203704,0.0,1,1.0444444444444445,data/subset/dopad/11500X60631.png
97.8072677982843,15.317541754083395,5,1.122509073481036,data/subset/dopad/11500X113232.png
67.05322835816844,51.197338978910615,6,1.2933927417120694,data/subset/dopad/11500X201594.png
53.80696042140867,24.665446792156583,10,0.8868385251032731,data/subset/dopad/11500X118751.png
101.67629263243795,0.0,1,0.8771929824561403,data/subset/dopad/11500X122927.png
68.72748325582361,3.263415271859912,3,1.0248660518225734,data/subset/dopad/53000X673.png
71.59039712772704,14.52014625012176,5,1.1083571525792841,data/subset/dopad/11500X24792.png
88.09799116471906,44.66833637108562,6,1.1377998244850642,data/subset/dopad/25000X23380.png
60.53248332299943,17.7036380584174,6,0.81641140006791,data/subset/dopad/11500X114675.png
13.022086763384051,11.3450675160393,297,1.5235963546542057,data/subset/dopad/11500X26646.png
78.3158820070653,19.116732680416025,3,0.9795767195767197,data/subset/dopad/11500X84449.png
86.65512232659201,13.407877484084928,3,0.9079524617996603,data/subset/dopad/11500X78528.png
67.49126152689445,16.508927140374073,5,1.2331939012023758,data/subset/dopad/11500X90714.png
82.32213656508914,60.03261749698299,5,0.5821840158108924,data/subset/dopad/25000X27511.png
16.732067113112063,41.943695447950056,67,1.4748589336687845,data/subset/dopad/11500X31905.png
61.27975386139852,41.18969884147723,6,1.464206795914113,data/subset/dopad/11500X134608.png
52.34496681317269,41.84541352997903,8,1.4474978927932567,data/subset/dopad/11500X10720.png
57.14932363343673,34.47293656619171,3,0.9491345171627276,data/subset/dopad/25000X8191.png
28.22358213016265,34.09476701238642,22,0.8994289972088082,data/subset/dopad/11500X164669.png
142.41960036246243,0.0,1,0.9314285714285714,data/subset/dopad/11500X128670.png
88.26823077970468,39.007376700788214,5,1.4299829597545117,data/subset/dopad/11500X139463.png
67.0691844978353,57.76610025966213,8,0.6911791159617291,data/subset/dopad/11500X73882.png
62.28333020108241,34.193297207754874,9,1.2064139686577138,data/subset/dopad/25000X63035.png
68.85424783425768,0.0,1,2.5106382978723403,data/subset/dopad/11500X15414.png
39.504528862524374,38.05836590583717,5,1.0145021645021646,data/subset/dopad/25000X60315.png
99.78983837145155,1.1260003188363044,2,1.0710162853019995,data/subset/dopad/11500X58419.png
73.30170480959858,27.672812234159707,6,1.409784271369854,data/subset/dopad/11500X151903.png
13.89694193589693,25.05936145518702,98,1.3723451404908737,data/subset/dopad/11500X31171.png
51.40611980997279,18.304116378262925,4,1.7394153225806452,data/subset/dopad/11500X151015.png
95.7660923329723,0.0,1,0.6608695652173913,data/subset/dopad/25000X20233.png
59.23004268836515,25.753700735486905,4,1.3008934796505907,data/subset/dopad/11500X113240.png
55.53564604426833,31.709470001606515,12,1.563633805931903,data/subset/dopad/11500X10702.png
57.492485679299925,19.021283802394844,12,1.0043260446638242,data/subset/dopad/11500X55629.png
87.93397383933382,0.0,1,1.2,data/subset/dopad/25000X53189.png
33.55492633368404,38.91222103321804,20,0.8132518828491095,data/subset/dopad/11500X171653.png
68.73170005446958,32.1869253319191,7,1.6308519093464058,data/subset/dopad/11500X2137.png
79.79905979320623,58.997436487684155,8,0.846226821887696,data/subset/dopad/25000X60704.png
64.23903391226484,45.60919114247802,10,1.1911845315300136,data/subset/dopad/25000X35687.png
36.53746862587859,38.75168577725928,26,1.0801938909500972,data/subset/dopad/11500X71206.png
91.13720139051311,21.215062381448803,3,1.263675840706653,data/subset/dopad/25000X43400.png
77.5591219474779,53.190335924576765,9,1.246293518615021,data/subset/dopad/11500X73832.png
58.79568590162699,42.353602259707344,8,1.1667495069377747,data/subset/dopad/11500X89681.png
70.53802262478173,37.2435723194429,8,0.8647472506803925,data/subset/dopad/11500X47693.png
17.570586383353568,27.462345164135776,23,2.0488590904305717,data/subset/dopad/11500X123593.png
101.87669605755984,1.2419737256356314,2,1.0047134238310709,data/subset/dopad/25000X30360.png
90.73897874587958,54.65634411980249,7,1.0961350889459138,data/subset/dopad/11500X116538.png
102.72161520843504,15.486243474899476,3,0.8636017929094247,data/subset/dopad/11500X78337.png
58.15205806152603,49.92423041815045,7,1.3652915005634891,data/subset/dopad/11500X162229.png
63.52820933925667,48.071211088038865,6,1.2127766063123522,data/subset/dopad/11500X195924.png
64.51378309175915,42.01578614179688,6,1.638752253788761,data/subset/dopad/11500X116251.png
58.48696270950309,24.52425156524811,4,1.6588520355973815,data/subset/dopad/25000X17622.png
23.895759455977196,37.43244158706651,12,0.8618206823576179,data/subset/dopad/11500X30576.png
38.27712411866375,21.08086280067706,4,0.9881052927927928,data/subset/dopad/11500X83281.png
56.575059125711576,24.775602645022115,11,1.286347251772521,data/subset/dopad/11500X115330.png
10.463800049310176,11.1080302226475,356,1.0786522455169105,data/subset/dopad/11500X102629.png
21.91667755914443,31.784376149964405,22,0.5769749203768774,data/subset/dopad/11500X164962.png
96.60583554761085,47.14578825670869,5,1.0568636519877692,data/subset/dopad/25000X28023.png
82.2872363016726,17.409445922382186,4,1.8590350877192983,data/subset/dopad/11500X129662.png
18.08633745823574,24.91608392990655,65,0.6972404973857418,data/subset/dopad/11500X72231.png
97.29285377320149,0.0,1,0.9245283018867925,data/subset/dopad/11500X95884.png
122.43655463794988,30.975476996680484,4,0.9958313130410206,data/subset/dopad/11500X5069.png
49.754061668191724,45.618343513803126,6,0.8071460652105813,data/subset/dopad/11500X194652.png
102.20000811243315,15.186681818309424,2,0.8860608552631579,data/subset/dopad/11500X145561.png
90.66759361014375,32.201755290233706,4,0.8767190287718147,data/subset/dopad/11500X154982.png
84.71865977263872,0.0,1,1.096774193548387,data/subset/dopad/25000X486.png
81.66030973791915,19.573265494970958,6,1.0810792619833822,data/subset/dopad/11500X175241.png
39.76146378181402,38.03198044653673,16,1.6729194293119174,data/subset/dopad/11500X196779.png
137.01364739794144,13.754728396874109,3,1.006294710788678,data/subset/dopad/25000X33367.png
100.12950945003352,24.70179790870685,7,0.9955118388689923,data/subset/dopad/25000X35075.png
62.71919962957465,52.01914624165309,5,1.7306932471264367,data/subset/dopad/11500X162965.png
66.4999385798409,50.41358598845726,3,1.239234149403641,data/subset/dopad/11500X85197.png
72.92194672277215,29.51580424005467,6,1.2125250673312487,data/subset/dopad/25000X22180.png
106.76673024903076,2.961979552862317,2,0.9870689655172413,data/subset/dopad/25000X39991.png
60.70218482446543,0.0,1,2.5853658536585367,data/subset/dopad/25000X53864.png
63.97883622447263,31.617506136676234,4,1.7204796264855688,data/subset/dopad/11500X107994.png
79.2566995239468,32.72151175670232,4,1.7539131106305987,data/subset/dopad/11500X24439.png
77.40862229663799,37.635909604641846,6,1.117228847849331,data/subset/dopad/11500X114064.png
80.83886912249712,31.344304147256437,7,0.9926652346872664,data/subset/dopad/25000X6304.png
65.45866122969547,31.327460015058225,5,1.3763906492909852,data/subset/dopad/25000X34139.png
76.8967268073878,20.2461623217878,6,1.0385777624514396,data/subset/dopad/11500X108722.png
70.76314605145356,19.262899775167924,4,1.8123020371166463,data/subset/dopad/25000X68979.png
64.43638877523631,37.16787407191345,2,2.2358490566037736,data/subset/dopad/11500X61761.png
49.463444431863756,29.854166120569335,6,1.128564211088233,data/subset/dopad/11500X100052.png
55.49926324607336,44.00328944640613,6,1.301114267502252,data/subset/dopad/11500X80901.png
83.16596045336404,27.52951829874043,6,0.806823325203834,data/subset/dopad/25000X54707.png
57.989761814941374,33.68128191732099,8,1.1375031624303744,data/subset/dopad/11500X33528.png
77.87306022566277,32.85957524429928,7,1.5327216037340927,data/subset/dopad/11500X3572.png
54.2389089501693,43.099160575385866,8,0.8212147842511764,data/subset/dopad/11500X140904.png
14.418122456836562,16.249221812904867,235,1.2563652186765897,data/subset/dopad/11500X169450.png
44.80286968609868,44.36042912591586,7,0.9137412839903949,data/subset/dopad/11500X173561.png
71.59318928561443,43.337144531505345,8,1.1044477439229827,data/subset/dopad/11500X140891.png
60.375052078844625,35.28410818551079,8,1.5076746485615176,data/subset/dopad/11500X150987.png
93.2458824038274,28.441519378257485,5,1.0506411315425237,data/subset/dopad/11500X165386.png
104.44050882614737,51.32752739886967,4,0.939673629749189,data/subset/dopad/11500X3701.png
65.85111009101027,28.33723804692145,10,1.8287266559435018,data/subset/dopad/11500X121113.png
80.6455677300818,0.0,1,1.4848484848484849,data/subset/dopad/11500X40819.png
56.06176736910836,21.887502652429202,5,1.6922419986149333,data/subset/dopad/25000X27335.png
55.00154257654626,13.03270225774297,11,1.3162128672440805,data/subset/dopad/11500X88885.png
103.9585740994234,19.83187198047426,2,1.0772425249169435,data/subset/dopad/11500X25575.png
87.42931528227469,32.26664549996023,5,0.8580946547553276,data/subset/dopad/25000X38031.png
76.85413618034113,0.0,1,0.5321100917431193,data/subset/dopad/11500X170717.png
33.822475632464815,18.672409067508013,5,0.8949316849655288,data/subset/dopad/11500X32889.png
59.552271075908315,37.99986059567857,6,1.0565600613694988,data/subset/dopad/11500X37156.png
80.44944144110694,32.95687514386058,2,1.6271929824561404,data/subset/dopad/11500X156508.png
61.569192172703985,16.80892874038146,3,1.3910997732426305,data/subset/dopad/11500X82737.png
71.87321060809782,37.20212388550528,6,1.0770357282462346,data/subset/dopad/11500X157936.png
81.31748489901233,22.230886702543014,4,1.4207078440688057,data/subset/dopad/25000X67026.png
64.050857956216,42.47905667832843,3,1.0030864197530864,data/subset/dopad/25000X39900.png
61.91882393619916,18.674096560295556,9,1.1885538704370664,data/subset/dopad/11500X7159.png
87.5488862316173,44.84918368112732,7,1.7053127888755117,data/subset/dopad/11500X143886.png
90.37113615460532,46.458517390846524,3,0.7271303258145364,data/subset/dopad/25000X60414.png
22.241708488465047,44.32967765849602,15,0.8610418749906257,data/subset/dopad/11500X32440.png
47.74422631449605,52.5665769880022,21,1.2625383705603495,data/subset/dopad/11500X71066.png
49.158414245117626,26.579968125450808,3,0.46429096973561584,data/subset/dopad/11500X104284.png
88.38410841963766,11.816528074558363,6,1.0798526687664112,data/subset/dopad/11500X93975.png
68.64813404887839,45.66563879581699,7,1.4178959088767813,data/subset/dopad/25000X38707.png
12.08351328439357,11.102352307650458,306,1.0364047343570144,data/subset/dopad/11500X195938.png
14.833693211380787,31.036746691932365,145,0.9833910894978107,data/subset/dopad/11500X26521.png
35.8552393502179,37.7332438018553,11,0.9241208484634822,data/subset/dopad/11500X164657.png
85.40719730671267,0.0,1,1.588235294117647,data/subset/dopad/11500X66805.png
75.9016714815622,21.966361142046797,5,1.9002225492516167,data/subset/dopad/25000X51948.png
59.910093061453196,33.12487288506884,4,1.169285803160383,data/subset/dopad/11500X154884.png
44.38150133552622,48.6086226924016,14,1.1599345764984161,data/subset/dopad/11500X9941.png
13.99888131643486,41.304472503340605,83,1.233287060433321,data/subset/dopad/11500X27160.png
89.05798122692472,23.024263251550952,5,1.008063140233819,data/subset/dopad/11500X38186.png
30.82333246114144,27.286849928927808,20,1.0324503882679639,data/subset/dopad/11500X55664.png
115.42525244568913,25.915465406098523,3,1.039321674615792,data/subset/dopad/11500X115754.png
58.86890238971056,37.9876771260113,7,1.105801999291956,data/subset/dopad/11500X156722.png
65.40008399587786,10.92724753879876,8,1.1591643313718079,data/subset/dopad/11500X152107.png
69.00241324797767,23.80539846006987,8,1.1070945726536037,data/subset/dopad/11500X7161.png
71.83494411817374,28.515682135692828,9,1.1197828339468883,data/subset/dopad/11500X90550.png
61.983557089803234,42.390373401066405,7,1.1538277682301339,data/subset/dopad/11500X90962.png
76.06039673609187,11.653512112165464,3,1.8446511666521381,data/subset/dopad/25000X4999.png
70.50266759380372,34.09272798175514,5,1.1655718247172984,data/subset/dopad/11500X165114.png
65.26286732227076,15.649310301130896,11,1.2031445395601201,data/subset/dopad/11500X120.png
65.51546332534414,27.02472496362395,8,1.1336503832896023,data/subset/dopad/11500X148547.png
89.08627375698245,23.435450741451948,8,0.9608801768395794,data/subset/dopad/11500X140000.png
64.04696888028457,40.58468984895601,7,1.014113227041017,data/subset/dopad/11500X12577.png
62.330873698835994,40.53795951579939,11,1.1008570845291579,data/subset/dopad/11500X183968.png
58.93402419201333,20.533401079218475,6,0.8187712842622906,data/subset/dopad/11500X108887.png
91.69122315121172,20.220901381736393,5,1.0889344911666932,data/subset/dopad/11500X144895.png
83.29012942413725,0.0,1,0.44360902255639095,data/subset/dopad/25000X49545.png
93.88500378430057,27.28075768614785,3,0.9019268620566431,data/subset/dopad/11500X133897.png
88.1075564537474,0.0,1,2.442622950819672,data/subset/dopad/25000X18005.png
19.12495521793156,51.41354445488498,55,1.197574428750828,data/subset/dopad/11500X24043.png
137.18046679897873,0.0,1,1.536,data/subset/dopad/11500X122505.png
19.67150956770981,40.58427653490086,37,1.0768780039155397,data/subset/dopad/11500X32284.png
17.25288591533849,25.937214999444517,152,1.206583514065709,data/subset/dopad/11500X97098.png
78.62822665265443,35.87031907837194,5,0.7504620601099474,data/subset/dopad/11500X38956.png
46.07853223930682,23.947655885706997,7,1.12075777010446,data/subset/dopad/11500X54821.png
119.49515467530841,44.91923376418874,3,1.1417815676024983,data/subset/dopad/11500X3954.png
109.7568475782409,32.037812585366645,2,1.020671728007922,data/subset/dopad/11500X51065.png
72.42280864748165,29.840676049617546,6,1.5722058823529412,data/subset/dopad/25000X55107.png
104.29424653085012,35.61545265298699,4,1.3328501504545063,data/subset/dopad/11500X197956.png
55.37066790633639,51.19405894048919,14,1.203591255973461,data/subset/dopad/11500X74190.png
77.50599410480991,11.310421041303144,2,0.9876126126126126,data/subset/dopad/11500X21151.png
59.608655642770614,32.439602530848994,9,1.9354187185424425,data/subset/dopad/25000X14110.png
69.67929143398757,20.804202038326427,5,1.0304250601500213,data/subset/dopad/11500X94791.png
73.72557872633426,19.02690468331256,6,1.3941275549978904,data/subset/dopad/11500X150165.png
61.44885432308654,19.842276079729693,7,0.8242459472290076,data/subset/dopad/11500X13362.png
60.68646338361121,44.021235014740235,4,1.0762377128818503,data/subset/dopad/11500X135397.png
63.50715792668231,53.738416236473334,9,1.601840922206651,data/subset/dopad/11500X182536.png
67.37537237113875,54.57240549792736,10,0.9804838606404147,data/subset/dopad/11500X180710.png
132.3185084402539,20.862859780311084,2,0.8342978848413631,data/subset/dopad/11500X125652.png
83.86613798376996,23.716215310081573,4,0.9717778176715197,data/subset/dopad/11500X6016.png
68.9304391900491,5.872801302243384,3,1.0035976200359762,data/subset/dopad/11500X99289.png
32.59933884597852,42.507554664939654,7,0.7614617320282344,data/subset/dopad/11500X48224.png
55.96877522793914,27.750979715286196,9,0.8796922335214896,data/subset/dopad/11500X146959.png
88.54623103761442,26.771059734576326,4,0.9263581690259521,data/subset/dopad/11500X113447.png
96.5939840635568,38.77624954635033,2,1.0052412974683544,data/subset/dopad/11500X40662.png
29.6206941489123,41.027143777668456,5,0.9515426997245179,data/subset/dopad/11500X98254.png
66.8192333796433,24.014532620585417,11,1.0834828913073002,data/subset/dopad/11500X141517.png
91.66105534521748,27.797586163993934,5,0.8749694749694749,data/subset/dopad/11500X90203.png
125.5690405957676,47.22373790660341,3,2.1717050078247264,data/subset/dopad/25000X32394.png
84.54696433230608,33.99073163579451,5,0.8590425899747174,data/subset/dopad/11500X5760.png
84.70031985987272,18.23616904691294,4,1.2576449315781646,data/subset/dopad/11500X11126.png
68.02733564200167,23.888908183286233,8,1.13138429934477,data/subset/dopad/11500X203144.png
128.43695138187033,44.769770061100175,3,1.0352548036758564,data/subset/dopad/11500X136709.png
51.690994194138064,28.764441515020213,13,1.3163742527892734,data/subset/dopad/11500X56207.png
118.7401284260078,0.0,1,1.2894736842105263,data/subset/dopad/25000X1847.png
98.58964236258407,43.15028137287266,4,1.2443180049797697,data/subset/dopad/11500X115829.png
91.2926875276521,5.257938191596814,2,0.7624525916561314,data/subset/dopad/11500X58537.png
13.006926645843986,29.6109780059868,160,0.9593399808414226,data/subset/dopad/11500X31082.png
133.7950349572211,0.0,1,0.874251497005988,data/subset/dopad/11500X83522.png
59.76789866560764,41.85440921674774,11,1.2372589298385248,data/subset/dopad/11500X73425.png
111.47709711526971,32.27725736077412,2,0.9926373198285936,data/subset/dopad/25000X40698.png
94.86432576101603,4.372115422422809,2,1.368622448979592,data/subset/dopad/25000X12525.png
43.63807619954006,33.29287123450483,6,1.0672071156644658,data/subset/dopad/11500X10616.png
57.72867167069835,39.82527027407494,5,2.279766332428391,data/subset/dopad/11500X188392.png
60.63349056271762,27.80135628450272,3,2.327294685990338,data/subset/dopad/11500X185972.png
70.12311403358524,0.0,1,1.6140350877192982,data/subset/dopad/11500X121745.png
69.6447178291806,19.616123841915908,5,1.100556407471301,data/subset/dopad/11500X135665.png
83.60827608194438,16.09856603679966,2,1.3200649102710957,data/subset/dopad/11500X16142.png
88.68730059936128,0.0,1,0.9375,data/subset/dopad/11500X17334.png
17.81631713337411,21.003257734398833,187,0.7762082152912876,data/subset/dopad/11500X58539.png
81.05465151582224,49.1448170561365,7,1.0748318381142157,data/subset/dopad/25000X21917.png
128.0349918517013,0.0,1,0.8413793103448276,data/subset/dopad/25000X36903.png
17.049397109615654,34.94824971903972,113,0.8059927828374357,data/subset/dopad/11500X188183.png
77.05905255885531,51.87451323422664,4,1.387833418182379,data/subset/dopad/11500X113323.png
89.75439889576867,45.10445782782798,8,1.7942626326933668,data/subset/dopad/11500X4525.png
56.72050183622809,20.816924306095064,7,1.0718865326271307,data/subset/dopad/11500X110684.png
69.31324251730096,35.77498534248193,10,1.3707098192451532,data/subset/dopad/11500X142347.png
77.44751604463875,36.53038182999497,3,0.8769020367082302,data/subset/dopad/25000X26992.png
63.37261081740021,29.982247259840985,4,0.6533138204459581,data/subset/dopad/25000X44340.png
68.56338702085277,27.731579750737993,9,0.9311448773608065,data/subset/dopad/11500X138030.png
51.93569365649897,42.90709449114804,10,0.9526589805437112,data/subset/dopad/11500X11764.png
57.4615816468702,2.033005790675343,2,1.3391465677179961,data/subset/dopad/25000X71337.png
77.83101037444841,20.09583594329734,7,1.5428265409392086,data/subset/dopad/11500X147136.png
67.09557715812645,12.284914821290773,2,0.9974778046811945,data/subset/dopad/11500X22347.png
97.13258833199616,44.17244517480499,6,1.1641341993742913,data/subset/dopad/11500X203795.png
36.72840752132341,24.18393563524178,3,0.5740925740925741,data/subset/dopad/11500X83742.png
37.969616425893335,45.39579286064045,6,1.2579785247432305,data/subset/dopad/11500X192879.png
62.66700239378589,39.19923258163536,17,1.4396405750887917,data/subset/dopad/25000X2109.png
82.17587446706457,4.154350107572519,2,1.4964114832535884,data/subset/dopad/11500X22529.png
65.81350127735323,35.115014926524886,3,0.9178702029334941,data/subset/dopad/25000X5593.png
95.95577774187387,18.924196441502882,3,0.9108932461873639,data/subset/dopad/11500X130344.png
13.557424424008909,17.63921170635233,266,0.9004417683732131,data/subset/dopad/11500X41988.png
67.50931793605,43.515196791475155,3,0.8564454225013532,data/subset/dopad/11500X7516.png
56.258570935219275,9.157297707809759,3,0.8573022073221993,data/subset/dopad/11500X105474.png
45.00587549917097,13.50854350826482,3,0.7755102040816326,data/subset/dopad/53000X599.png
