wavelength,spectrum
400,0.3110336781404197
402,0.33536982789370434
404,0.35790784733369
406,0.38190784733369004
408,0.4264446941323346
410,0.44891285892634203
412,0.44825892634207243
414,0.44863495630461925
416,0.4485375780274657
418,0.42750522561084353
420,0.4163818084537185
422,0.4198551810237204
424,0.41824704833244153
426,0.41123135366506147
428,0.4188544676297486
430,0.4289435527019797
432,0.4298554485464597
434,0.41970215801676475
436,0.4211797752808989
438,0.41332621722846435
440,0.40423995006242197
442,0.4069806587918948
444,0.4134574186113512
446,0.41070928035759485
448,0.42026797971067636
450,0.4289383462978968
452,0.4184205320272737
454,0.4284550081628735
456,0.4481367870581356
458,0.46348131581277663
460,0.48079796545526915
462,0.5132489786119001
464,0.5282369935931734
466,0.5273814371645831
468,0.5237018726591759
470,0.5073219903691818
472,0.43196468699839513
474,0.3336808988764045
476,0.23839182839632284
478,0.14383196004993767
480,0.0609683966470478
482,0.03414118066702312
484,0.03400998751560556
486,0.04210362047440708
488,0.05148064918851445
490,0.0608514357053684
492,0.06894007490636711
494,0.07426591760299626
496,0.07926591760299624
498,0.08482771535580523
500,0.09824094881398164
502,0.1893720349563046
504,0.2996297896859694
506,0.4153356381446269
508,0.5342638048593105
510,0.6463970997791232
512,0.6777171804475175
514,0.6854431960049937
516,0.6867206638554954
518,0.685226159608182
520,0.6740369119020804
522,0.6725876657674411
524,0.6810237552709464
526,0.6862575539317113
528,0.676608773997538
530,0.661637737792794
532,0.6398467125882856
534,0.6140713880376801
536,0.5895970945409148
538,0.571619702644422
540,0.5661930087390762
542,0.5633164453524003
544,0.5580895131086142
546,0.5536820313893347
548,0.5607322186552522
550,0.567579516675584
552,0.569528758694489
554,0.5734153825575175
556,0.5803946495452114
558,0.5780231139646869
560,0.5703323702514712
562,0.5673299447119671
564,0.5623732833957552
566,0.5465022293561619
568,0.5280358837167825
570,0.5102702336365257
572,0.47979807383627593
574,0.4432641787051897
576,0.4162894150169428
578,0.3924178705189939
580,0.37245318352059903
582,0.3583203138933476
584,0.34582981095059756
586,0.32901511503477804
588,0.31634626359907275
590,0.3021884251828073
592,0.2888119315141788
594,0.27906741573033705
596,0.2739403424291065
598,0.2615782949884072
600,0.24956717793234634
602,0.23978066107841373
604,0.23031853040841796
606,0.21614814814814806
608,0.21176588787824757
610,0.21029867427620247
612,0.20782355389096976
614,0.20499234587717727
616,0.21178311337019196
618,0.2087506688068482
620,0.20131995719636137
622,0.1979466024612088
624,0.20799911717495845
626,0.2642786784376658
628,0.33726891385767666
630,0.41413354735152363
632,0.48846891385767666
634,0.5504719101123595
636,0.5594531835205993
638,0.5561385767790262
640,0.5516491885143571
642,0.5477790262172284
644,0.543916354556804
646,0.540645443196005
648,0.5396853932584269
650,0.5398052434456929
652,0.5391560549313359
654,0.5375205992509363
656,0.5357727840199751
658,0.5357627965043695
660,0.5374057428214731
662,0.5389288389513108
664,0.5414382022471911
666,0.5438164794007492
668,0.5445955056179775
670,0.5439513108614232
672,0.5435767790262171
674,0.5432022471910113
676,0.5428464419475655
678,0.5423258426966292
680,0.5415767790262171
682,0.5408277153558052
684,0.5400786516853933
686,0.5395543071161049
688,0.5391985018726592
690,0.5388239700374532
692,0.5384494382022471
694,0.5380749063670411
696,0.5377003745318352
698,0.5374531835205992
700,0.5374531835205992
702,0.5374531835205992
704,0.5374531835205992
706,0.5374531835205992
708,0.5374531835205992
710,0.5374419475655431
712,0.5371348314606742
714,0.5367602996254681
716,0.536385767790262
718,0.5359400749063671
720,0.5352097378277154
722,0.5347677902621722
724,0.534183520599251
726,0.5334344569288391
728,0.5327565543071161
730,0.532374531835206
732,0.532
734,0.5316441947565542
736,0.5312696629213483
738,0.5308951310861423
740,0.5305205992509363
742,0.5301460674157303
744,0.5299625468164795
746,0.5299625468164795
748,0.5299625468164795
750,0.5299625468164795
752,0.5299625468164795
754,0.5299625468164795
756,0.5299625468164795
758,0.5299625468164795
760,0.5299625468164795
762,0.5299625468164795
764,0.528299625468165
766,0.5243732833957555
768,0.5240961298377032
770,0.520359550561798
772,0.5179026217228465
774,0.5195655430711611
776,0.5234918851435706
778,0.523769038701623
780,0.527250936329588
782,0.5295093632958803
784,0.5295093632958802
786,0.5295093632958802
788,0.5295093632958802
790,0.5297640449438202
792,0.5299625468164795
794,0.5299625468164795
796,0.5299625468164795
798,0.5299625468164795
800,0.5299625468164795
