wavelength,spectrum
400,0.07862837837837838
402,0.07839695945945947
404,0.07825810810810813
406,0.07798783783783786
408,0.07759189189189193
410,0.07708648648648653
412,0.07640540540540544
414,0.07559459459459461
416,0.07464864864864866
418,0.07377837837837838
420,0.07302702702702704
422,0.07235675675675676
424,0.07143513513513515
426,0.07042837837837838
428,0.0693364864864865
430,0.06819594594594594
432,0.06725
434,0.06655405405405408
436,0.06585810810810813
438,0.06519324324324324
440,0.0645364864864865
442,0.0899662162162164
444,0.18465135135135094
446,0.30004651024650986
448,0.40982246312246273
450,0.532188471438471
452,0.6336734432234428
454,0.6531834521334522
456,0.6571216265716268
458,0.6632776556776557
460,0.6568098455598455
462,0.6447346104346102
464,0.6443833238833234
466,0.6403016285516282
468,0.6364709632709631
470,0.6270939519939519
472,0.6106743054243055
474,0.5963456281106284
476,0.5791912874062877
478,0.572261199206199
480,0.5623377600327599
482,0.5587335217035219
484,0.5452196928746927
486,0.5361415397215394
488,0.5181968468468467
490,0.5086769860769859
492,0.507326269451269
494,0.5009153084903085
496,0.49482259077259105
498,0.5015162653562653
500,0.5018218618618617
502,0.4854664564564565
504,0.49032852306852276
506,0.4842872317772315
508,0.4781799945399944
510,0.4747834889434889
512,0.47799024570024545
514,0.4822629238329232
516,0.4820829484029473
518,0.4746325880425877
520,0.4576624269724263
522,0.4493250395850392
524,0.43277062517062515
526,0.4225954954954959
528,0.40593337428337445
530,0.4014676385476389
532,0.39381583674583676
534,0.38689756132756137
536,0.37908951062980484
538,0.3793314516617457
540,0.3896412608827319
542,0.4037404785214238
544,0.4148226395644542
546,0.433170333165984
548,0.4533961733539984
550,0.4623057082201825
552,0.46479813677313697
554,0.47019005168576145
556,0.4832555138870928
558,0.48736942799883354
560,0.504160864692443
562,0.5326580473296258
564,0.5574728635628634
566,0.585002424373675
568,0.6118259610119167
570,0.6217370721230286
572,0.6161703797163361
574,0.6055262854682415
576,0.5765507494614551
578,0.5464153604992642
580,0.5172418124831629
582,0.48549285421525745
584,0.4623228039544709
586,0.44306521019687695
588,0.4281542292597571
590,0.4514172882153705
592,0.5093927587097885
594,0.5650601603219266
596,0.6228718373836036
598,0.6792638352638367
600,0.7025932432432433
602,0.6973972972972973
604,0.6935878378378378
606,0.6907297297297297
608,0.6884972972972973
610,0.6867202702702703
612,0.6849486486486487
614,0.683377027027027
616,0.6820459459459459
618,0.6808094594594595
620,0.6796486486486486
622,0.678677027027027
624,0.6776
626,0.6765189189189189
628,0.6754283783783783
630,0.6743472972972973
632,0.673291891891892
634,0.6724324324324324
636,0.6716216216216216
638,0.6707797297297298
640,0.6698527027027027
642,0.6688405405405405
644,0.6677594594594595
646,0.6666783783783783
648,0.6657121621621622
650,0.6647472972972973
652,0.6638675675675676
654,0.6630567567567567
656,0.662245945945946
658,0.6613513513513514
660,0.6606540540540541
662,0.6598432432432432
664,0.6589756756756756
666,0.6581581081081082
668,0.6574824324324324
670,0.6568283783783784
672,0.6562878378378378
674,0.6558040540540541
676,0.6552702702702703
678,0.6547297297297298
680,0.654127027027027
682,0.6534513513513514
684,0.6528135135135135
686,0.6522256756756757
688,0.6516851351351352
690,0.6512067567567568
692,0.6508013513513514
694,0.6503756756756757
696,0.6500175675675676
698,0.6496121621621621
700,0.6492067567567568
702,0.6487486486486487
704,0.6483256756756757
706,0.6479202702702702
708,0.6475148648648649
710,0.6469743243243243
712,0.6466216216216216
714,0.6463283783783784
716,0.6458148648648648
718,0.6454094594594595
720,0.645131081081081
722,0.6447256756756756
724,0.6443
726,0.6440027027027028
728,0.6435972972972973
730,0.6432
732,0.6429297297297297
734,0.6427027027027027
736,0.6424324324324323
738,0.6421986486486486
740,0.6419283783783784
742,0.6416581081081081
744,0.6412527027027026
746,0.6408472972972973
748,0.6405405405405405
750,0.6400662162162162
752,0.6395256756756756
754,0.6391202702702702
756,0.6388499999999999
758,0.6385797297297298
760,0.6385135135135135
762,0.6385135135135135
764,0.6385135135135135
766,0.6383783783783784
768,0.6382432432432432
770,0.638108108108108
772,0.6378378378378378
774,0.6374324324324324
776,0.6371621621621621
778,0.636891891891892
780,0.6366216216216216
782,0.6363513513513515
784,0.6362162162162163
786,0.6360810810810811
788,0.635945945945946
790,0.6358108108108108
792,0.6358108108108108
794,0.6356756756756756
796,0.6355405405405405
798,0.6354729729729729
800,0.6353603603603603
