wavelength,spectrum
400,0.4310515873015873
402,0.4310515873015873
404,0.4310515873015873
406,0.4310515873015873
408,0.4310515873015873
410,0.4310515873015873
412,0.4310515873015873
414,0.4310515873015873
416,0.4310515873015873
418,0.4310515873015873
420,0.4310515873015873
422,0.4280654761904762
424,0.44252063065369535
426,0.4633518653911799
428,0.4848019854707326
430,0.5071474738712209
432,0.5316591158007201
434,0.5298041314055283
436,0.5126477059857101
438,0.48594703447346327
440,0.44942563388992
442,0.4557834364048654
444,0.45790921261278406
446,0.43682368900940316
448,0.4157829706008277
450,0.4324390415140414
452,0.3995747557997555
454,0.3957326479076477
456,0.42648810425685396
458,0.4648232635837425
460,0.4548842905197694
462,0.43979805314603215
464,0.3962386495866288
466,0.3376099669266962
468,0.2676737614237613
470,0.20463188431938423
472,0.14159000721500709
474,0.1059140398235225
476,0.10439242486440756
478,0.13702516233766224
480,0.20381225224328658
482,0.30475369458128054
484,0.4124835796387516
486,0.5202134646962226
488,0.6279433497536938
490,0.7356732348111648
492,0.8029876847290636
494,0.8006920550713653
496,0.7287863458380701
498,0.5872705570291779
500,0.3976391941391946
502,0.22687728937728938
504,0.10417948717948695
506,0.029545787545787315
508,0.005378787878787831
510,0.031957521645021573
512,0.08271239177489169
514,0.15764339826839818
516,0.256750541125541
518,0.3776312229437229
520,0.49851190476190477
522,0.577422213203463
524,0.5024912067099565
526,0.40338406385281356
528,0.28010078463203436
530,0.13264136904761875
532,0.0029761904761904656
534,0.0029761904761904656
536,0.0897619047619021
538,0.21892063492062866
540,0.36499206349205765
542,0.47046031746031314
544,0.4995759637188163
546,0.5151499433106557
548,0.5590745464852627
550,0.561668296485262
552,0.5743238520408169
554,0.7057505338246404
556,0.7001765542328038
558,0.671506486205592
560,0.630290287226001
562,0.6080950491307618
564,0.542203514739229
566,0.5074892290249438
568,0.36458072562358435
570,0.3176888888888898
572,0.31679206349206446
574,0.3173412698412708
576,0.3494761904761908
578,0.4435984126984126
580,0.47739047619047625
582,0.47347777777777794
584,0.4655634920634924
586,0.4574880952380954
588,0.4472222222222225
590,0.44483253968254
592,0.44017857142857164
594,0.4224880952380958
596,0.3363571428571435
598,0.2886031746031745
600,0.1966436507936506
602,0.1795738095238096
604,0.2031404761904762
606,0.26854226190476005
608,0.32136369047618935
610,0.4167882936507928
612,0.4361371031746019
614,0.43699007936507794
616,0.448374007936508
618,0.44510019841269843
620,0.4461041666666664
622,0.44548511904761884
624,0.44789880952380906
626,0.3803392857142857
628,0.3243214285714267
630,0.2711478174603156
632,0.19253472222222037
634,0.1105644841269797
636,0.13963194444444
638,0.16667361111110762
640,0.21801388888888548
642,0.22844007936507543
644,0.29448650793650627
646,0.3241161375661359
648,0.30021269841269754
650,0.20624444444444318
652,0.2803539682539675
654,0.29389682539682493
656,0.32002116402116354
658,0.37979365079365046
660,0.4732142857142857
662,0.4732142857142857
664,0.4732142857142857
666,0.4732142857142857
668,0.4733952380952382
670,0.47217202380952406
672,0.474013293650794
674,0.47457678571428596
676,0.509130357142858
678,0.5840267857142979
680,0.4936146922183625
682,0.4064023422377196
684,0.326731997677131
686,0.21933580139373876
688,0.07768002322880285
690,0.1090011614401851
692,0.14032229965156737
694,0.1716434378629496
696,0.20296457607433188
698,0.23428571428571415
700,0.26560685249709637
702,0.29692799070847864
704,0.3282491289198609
706,0.3552825203252036
708,0.4037595166005851
710,0.44501048446740643
712,0.4778731227704811
714,0.5048170395041536
716,0.5281195807129448
718,0.5157398503068565
720,0.49634748156448794
722,0.47110477564102543
724,0.43754212454212454
726,0.3976699290293039
728,0.37152754120879017
730,0.3725786401098893
732,0.35241965430402855
734,0.35110696134222763
736,0.387435969387753
738,0.41592697619047525
740,0.4100715068027201
742,0.46076343548806964
744,0.495892998980134
746,0.4745365226058011
748,0.421128849136413
750,0.3634628899527391
752,0.2590483422197703
754,0.18278551625605177
756,0.15306716269841295
758,0.17720833333333422
760,0.24046091269841438
762,0.33903193204365306
764,0.4241742931547641
766,0.4996235119047638
768,0.5653795882936523
770,0.6214425223214295
772,0.6716052827380958
774,0.7217680431547622
776,0.7719308035714285
778,0.8220935639880949
780,0.872256324404761
782,0.9076588541666666
784,0.9105079985119053
786,0.8808037574404775
788,0.8185461309523829
790,0.7237351190476217
792,0.6220416666666685
794,0.5428690476190488
796,0.48621726190476255
798,0.45498883928571465
800,0.44047619047619047
